,dialogue_id,turn_id,speaker_role,utterance,dialogue_acts,intents
181,banking_0118,banking_0118_001,Customer,"Yes, Casey. My name is CJ. Johnson. And I need to transfer some money from one account to another. I think one of my accounts is, is negative.",['InformIntent'],InternalFundsTransfer
182,banking_0119,banking_0119_011,Customer,I want to put money in my savings account from my checking account. You need my account number?,['InformIntent'],InternalFundsTransfer
183,banking_0119,banking_0119_029,Customer,Sure you can give me my savings balance if you will the one with the added money.,['InformIntent'],CheckAccountBalance
184,banking_0120,banking_0120_001,Customer,"yes, hi. my name is John. I'm calling cuz I I lost a card. Or at least I don't know where it is.",['InformIntent'],ReportLostStolenCard
185,banking_0120,banking_0120_002,Customer,So I'd like to get a replacement.,['InformIntent'],RequestNewCard
186,banking_0121,banking_0121_012,Customer,"Oh, I'm sorry. That's actually my fault. I didn't even get to the point. I was calling because cuz I need to money from my savings. To my checking.",[],InternalFundsTransfer
187,banking_0121,banking_0121_029,Customer,Sure. and also I wanted to see if you could tell me what the balance of both accounts are. once you're done all that.,['InformIntent'],CheckAccountBalance
188,banking_0122,banking_0122_016,Customer,"All right, so let let me ask this question first cuz this is a question I'm scared to ask. What is the balance in my account right now?",['InformIntent'],CheckAccountBalance
189,banking_0122,banking_0122_034,Customer,"So actually it seems, I don't know if it was either lost or stolen, but my ATM card is missing.",['InformIntent'],ReportLostStolenCard
190,banking_0123,banking_0123_044,Customer,Is there any limits on how much I can withdraw per day?,['InformIntent'],GetWithdrawalLimit
191,banking_0123,banking_0123_057,Customer,I wanted to make sure oh yeah I needed to update my address too.,['InformIntent'],UpdateStreetAddress
192,banking_0124,banking_0124_001,Customer,I'm calling again regarding my account balance. I called earlier but was put on hold so I hung up.,['InformIntent'],CheckAccountBalance
193,banking_0125,banking_0125_003,Customer,I'm doing good thank you. We just moved so I'm trying to call everyone and get all of my personal information updated and I need to update my new address with y'all.,['InformIntent'],UpdateStreetAddress
194,banking_0125,banking_0125_037,Customer,"Yeah actually, while I have you on the phone would you mind if I check my account balance?",['InformIntent'],CheckAccountBalance
195,banking_0127,banking_0127_003,Customer,I would love to do a transfer for my checkings account.,['InformIntent'],InternalFundsTransfer
196,banking_0128,banking_0128_001,Customer,Hi there my name is Robert Meeks. And I'm calling today to to try to find a couple branches. that are near me.,['InformIntent'],FindBranch
197,banking_0128,banking_0128_038,Customer,"Well, I don't think. Well, since we're talking, can I go ahead and just check my balance? In my account, please?",['InformIntent'],CheckAccountBalance
198,banking_0130,banking_0130_023,Customer,I need to check my account balance.,['InformIntent'],CheckAccountBalance
199,banking_0130,banking_0130_027,Customer,"yeah, but before you do that can you tell me the last transaction that was made?",['InformIntent'],CheckTransactionHistory
200,banking_0131,banking_0131_005,Customer,OK. I want to make a transfer from my account to my son's account. Can I do that here?,['InformIntent'],InternalFundsTransfer
201,banking_0131,banking_0131_030,Customer,Can you can you tell me how much is in there?,['InformIntent'],CheckAccountBalance
202,banking_0134,banking_0134_032,Customer,can you tell me I probably need to order some checks.,['InformIntent'],OrderChecks
203,banking_0135,banking_0135_007,Customer,"Yeah, yeah. OK, well, the reason why I'm calling is I wanna make an internal transfer.",['InformIntent'],InternalFundsTransfer
204,banking_0135,banking_0135_027,Customer,Yeah. What are. What are my balances on those two accounts?,['InformIntent'],CheckAccountBalance
205,banking_0135,banking_0135_038,Customer,"Yeah, actually, I need to update my personal information.",['InformIntent'],UpdateStreetAddress
206,banking_0136,banking_0136_008,Customer,"Well, today we're dealing with my savings into my checking.",[],InternalFundsTransfer
207,banking_0136,banking_0136_039,Customer,let's see. Can you give me the amount that remains in the savings.,['InformIntent'],CheckAccountBalance
208,banking_0137,banking_0137_003,Customer,"I'm doing pretty well. Rose, I need your help please with making a a transfer, a wire transfer over to a friend of mine's account.",['InformIntent'],ExternalWireTransfer
209,banking_0138,banking_0138_001,Customer,Yes hello Jerry. My name is Evaline Richards and I'm calling to report a lost card.,['InformIntent'],ReportLostStolenCard
210,banking_0138,banking_0138_032,Customer,OK. Thank you and before you know I go I would like to dispute a couple of transactions I see on my checking account.,['InformIntent'],DisputeCharge
211,banking_0139,banking_0139_001,Customer,"Yes, my name is Evelyn Richards and I want to dispute a transaction that was made on my platinum card.",['InformIntent'],DisputeCharge
212,banking_0140,banking_0140_001,Customer,Hi Susan. Hey I've gotta update a . Make an update to my account information.,['InformIntent'],UpdateEmail
213,banking_0140,banking_0140_032,Customer,Been way way more helpful. It's Actually. Can you. Can you give me an account balance? On On my checking account.,['InformIntent'],CheckAccountBalance
214,banking_0141,banking_0141_001,Customer,I want to open a new account today.,['InformIntent'],OpenBankingAccount
215,banking_0142,banking_0142_003,Customer,"Oh, I need to do a wire transfer.",['InformIntent'],ExternalWireTransfer
216,banking_0142,banking_0142_024,Customer,"Yeah, actually. I need to update my address.",['InformIntent'],UpdateStreetAddress
217,banking_0143,banking_0143_001,Customer,"Yes I would like to find a branch near my location, can you help me with that please?",['InformIntent'],FindBranch
218,banking_0143,banking_0143_031,Customer,"Yes, matter of fact there is. I need to make a transfer from my checking to savings please.",['InformIntent'],InternalFundsTransfer
219,banking_0145,banking_0145_001,Customer,Yes. I am actually calling to close my checking account.,['InformIntent'],CloseBankAccount
220,banking_0146,banking_0146_001,Customer,"Yes, I'm calling to see my balance. I wanna know about my balance.",['InformIntent'],CheckAccountBalance
221,banking_0146,banking_0146_017,Customer,Yeah something I'm questioning cuz yeah I noticed that my account dipped by eight thousand dollars and I was just wondering what is that purchase cuz I didn't authorize that purchase. I didn't make that purchase.,['InformIntent'],DisputeCharge
222,banking_0147,banking_0147_003,Customer,"Hi, so actually I was just calling in to check my account balance. my checking account balance, actually.",['InformIntent'],CheckAccountBalance
223,banking_0147,banking_0147_045,Customer,"OK. So a couple things probably just did not post yet so no that's OK. But since I do have you on the phone, is there anyway that I can just bother you to check my savings account number? savings account amount. Since I do have you on the phone.",['InformIntent'],CheckAccountBalance
224,banking_0147,banking_0147_048,Customer,"OK. And I'm still on that current monthly scheduled transfer fee of that twenty-five dollars, right?",['InformIntent'],GetAccountInfo
225,banking_0148,banking_0148_001,Customer,Yeah my name is Steve Jackson I'm calling to report my card lost.,['InformIntent'],ReportLostStolenCard
226,banking_0149,banking_0149_001,Customer,"Uh, yes I need to check my balance of my checking account, please.",['InformIntent'],CheckAccountBalance
227,banking_0150,banking_0150_001,Customer,"So I have a flier from Intellibank that says you have a bunch of new locations opening up and I'm wondering if they're any closer to me than the one that I currently go to. just based on the slide. It looked like you had some that maybe, maybe in the midzone.",['InformIntent'],FindBranch
228,banking_0150,banking_0150_023,Customer,"OK. Yeah deposit slips that's what I was thinking of. I'm sorry it slipped my mind. that's perfect. Then yes, I just need to know where the nearest ATM is then.",['InformIntent'],FindATM
229,banking_0151,banking_0151_003,Customer,"Hi, yeah, I was calling to just check my account balance and make sure that it's the correct amount that I have here.",['InformIntent'],CheckAccountBalance
230,banking_0151,banking_0151_040,Customer,"Yeah let's just go ahead and transfer over, let's say, four thousand dollars, just so we can kinda have a good safety cushion in the savings account. you help me with that?",['InformIntent'],InternalFundsTransfer
231,banking_0151,banking_0151_049,Customer,"Oh I'm sorry, did I say four thousand? I actually only wanted two thousand. Is there any way that you can transfer two thousand back?",['InformIntent'],InternalFundsTransfer
